,name,retail,link,image,size,return_1month,model,collab,classic,limited_release,GS,model_encode,profit_1month
5662,Nike Air Force 1 Low Clot Rose Gold Silk (Regular Box),250,https://stockx.com/nike-air-force-1-low-clot-rose-gold-silk,"https://stockx.imgix.net/Nike-Air-Force-1-Low-Clot-Rose-Gold-Silk-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580507684",10.5,1.522,Nike Air Force 1,1,0,1,0,14,1
5663,Nike Air Force 1 Low Clot Rose Gold Silk (Regular Box),250,https://stockx.com/nike-air-force-1-low-clot-rose-gold-silk,"https://stockx.imgix.net/Nike-Air-Force-1-Low-Clot-Rose-Gold-Silk-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580507684",11,1.6,Nike Air Force 1,1,0,1,0,14,1
5664,Jordan 13 Retro Playground (GS),140,https://stockx.com/air-jordan-13-retro-playground-gs,"https://stockx.imgix.net/Air-Jordan-13-Retro-Playground-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",4,0.128571429,Jordan 13,0,0,0,1,8,0
5665,Jordan 13 Retro Playground (GS),140,https://stockx.com/air-jordan-13-retro-playground-gs,"https://stockx.imgix.net/Air-Jordan-13-Retro-Playground-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",4.5,0.103571429,Jordan 13,0,0,0,1,8,0
5666,Jordan 13 Retro Playground (GS),140,https://stockx.com/air-jordan-13-retro-playground-gs,"https://stockx.imgix.net/Air-Jordan-13-Retro-Playground-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",5,0.128571429,Jordan 13,0,0,0,1,8,0
5667,Jordan 13 Retro Playground (GS),140,https://stockx.com/air-jordan-13-retro-playground-gs,"https://stockx.imgix.net/Air-Jordan-13-Retro-Playground-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",5.5,0.135714286,Jordan 13,0,0,0,1,8,0
5668,Jordan 13 Retro Playground (GS),140,https://stockx.com/air-jordan-13-retro-playground-gs,"https://stockx.imgix.net/Air-Jordan-13-Retro-Playground-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",6,0.196428571,Jordan 13,0,0,0,1,8,0
5669,Jordan 13 Retro Playground (GS),140,https://stockx.com/air-jordan-13-retro-playground-gs,"https://stockx.imgix.net/Air-Jordan-13-Retro-Playground-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",6.5,0.267857143,Jordan 13,0,0,0,1,8,1
5670,Jordan 13 Retro Playground (GS),140,https://stockx.com/air-jordan-13-retro-playground-gs,"https://stockx.imgix.net/Air-Jordan-13-Retro-Playground-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",7,0.198214286,Jordan 13,0,0,0,1,8,0
5671,Nike Air Force 1 Low Triple Red,110,https://stockx.com/nike-air-force-1-low-triple-red,"https://stockx.imgix.net/Nike-Air-Force-1-Low-Triple-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",8,0.045454545,Nike Air Force 1,0,0,0,0,14,0
5672,Nike Air Force 1 Low Triple Red,110,https://stockx.com/nike-air-force-1-low-triple-red,"https://stockx.imgix.net/Nike-Air-Force-1-Low-Triple-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",8.5,0.122727273,Nike Air Force 1,0,0,0,0,14,0
5673,Nike Air Force 1 Low Triple Red,110,https://stockx.com/nike-air-force-1-low-triple-red,"https://stockx.imgix.net/Nike-Air-Force-1-Low-Triple-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",9,0.018181818,Nike Air Force 1,0,0,0,0,14,0
5674,Nike Air Force 1 Low Triple Red,110,https://stockx.com/nike-air-force-1-low-triple-red,"https://stockx.imgix.net/Nike-Air-Force-1-Low-Triple-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",9.5,0.013636364,Nike Air Force 1,0,0,0,0,14,0
5675,Nike Air Force 1 Low Triple Red,110,https://stockx.com/nike-air-force-1-low-triple-red,"https://stockx.imgix.net/Nike-Air-Force-1-Low-Triple-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",10,0.1,Nike Air Force 1,0,0,0,0,14,0
5676,Nike Air Force 1 Low Triple Red,110,https://stockx.com/nike-air-force-1-low-triple-red,"https://stockx.imgix.net/Nike-Air-Force-1-Low-Triple-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",10.5,0.118181818,Nike Air Force 1,0,0,0,0,14,0
5677,Nike Air Force 1 Low Triple Red,110,https://stockx.com/nike-air-force-1-low-triple-red,"https://stockx.imgix.net/Nike-Air-Force-1-Low-Triple-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",11,0.045454545,Nike Air Force 1,0,0,0,0,14,0
5678,Nike Air Force 1 Low Triple Red,110,https://stockx.com/nike-air-force-1-low-triple-red,"https://stockx.imgix.net/Nike-Air-Force-1-Low-Triple-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",11.5,0.3,Nike Air Force 1,0,0,0,0,14,1
5679,Nike Air Force 1 Low Triple Red,110,https://stockx.com/nike-air-force-1-low-triple-red,"https://stockx.imgix.net/Nike-Air-Force-1-Low-Triple-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",12,0.127272727,Nike Air Force 1,0,0,0,0,14,0
5680,Nike Air Force 1 Low Triple Red,110,https://stockx.com/nike-air-force-1-low-triple-red,"https://stockx.imgix.net/Nike-Air-Force-1-Low-Triple-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",13,0.063636364,Nike Air Force 1,0,0,0,0,14,0
5681,Jordan 1 Low Pine Green,90,https://stockx.com/air-jordan-1-low-pine-green,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",7,0.322222222,Jordan 1 Low,0,1,1,0,4,1
5682,Jordan 1 Low Pine Green,90,https://stockx.com/air-jordan-1-low-pine-green,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",7.5,0.319444444,Jordan 1 Low,0,1,1,0,4,1
5683,Jordan 1 Low Pine Green,90,https://stockx.com/air-jordan-1-low-pine-green,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",8,0.252777778,Jordan 1 Low,0,1,1,0,4,1
5684,Jordan 1 Low Pine Green,90,https://stockx.com/air-jordan-1-low-pine-green,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",8.5,0.233333333,Jordan 1 Low,0,1,1,0,4,1
5685,Jordan 1 Low Pine Green,90,https://stockx.com/air-jordan-1-low-pine-green,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",9,0.173015873,Jordan 1 Low,0,1,1,0,4,0
5686,Jordan 1 Low Pine Green,90,https://stockx.com/air-jordan-1-low-pine-green,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",9.5,0.151111111,Jordan 1 Low,0,1,1,0,4,0
5687,Jordan 1 Low Pine Green,90,https://stockx.com/air-jordan-1-low-pine-green,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",10,0.133333333,Jordan 1 Low,0,1,1,0,4,0
5688,Jordan 1 Low Pine Green,90,https://stockx.com/air-jordan-1-low-pine-green,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",10.5,0.088888889,Jordan 1 Low,0,1,1,0,4,0
5689,Jordan 1 Low Pine Green,90,https://stockx.com/air-jordan-1-low-pine-green,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",11,0.166666667,Jordan 1 Low,0,1,1,0,4,0
5690,Jordan 1 Low Pine Green,90,https://stockx.com/air-jordan-1-low-pine-green,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",11.5,0.277777778,Jordan 1 Low,0,1,1,0,4,1
5691,Jordan 1 Low Pine Green,90,https://stockx.com/air-jordan-1-low-pine-green,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",12,0.294444444,Jordan 1 Low,0,1,1,0,4,1
5692,Jordan 1 Low Pine Green,90,https://stockx.com/air-jordan-1-low-pine-green,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",13,0.055555556,Jordan 1 Low,0,1,1,0,4,0
5693,Jordan 1 Low Pine Green (GS),75,https://stockx.com/air-jordan-1-low-pine-green-gs,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581483274",4,0.133333333,Jordan 1 Low,0,1,1,1,4,0
5694,Jordan 1 Low Pine Green (GS),75,https://stockx.com/air-jordan-1-low-pine-green-gs,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581483274",4.5,0.16,Jordan 1 Low,0,1,1,1,4,0
5695,Jordan 1 Low Pine Green (GS),75,https://stockx.com/air-jordan-1-low-pine-green-gs,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581483274",5,0.197333333,Jordan 1 Low,0,1,1,1,4,0
5696,Jordan 1 Low Pine Green (GS),75,https://stockx.com/air-jordan-1-low-pine-green-gs,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581483274",5.5,0.093333333,Jordan 1 Low,0,1,1,1,4,0
5697,Jordan 1 Low Pine Green (GS),75,https://stockx.com/air-jordan-1-low-pine-green-gs,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581483274",6,0.08,Jordan 1 Low,0,1,1,1,4,0
5698,Jordan 1 Low Pine Green (GS),75,https://stockx.com/air-jordan-1-low-pine-green-gs,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581483274",6.5,0.153333333,Jordan 1 Low,0,1,1,1,4,0
5699,Jordan 1 Low Pine Green (GS),75,https://stockx.com/air-jordan-1-low-pine-green-gs,"https://stockx.imgix.net/Air-Jordan-1-Low-Pine-Green-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581483274",7,0.248888889,Jordan 1 Low,0,1,1,1,4,1
5700,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",4,0.040909091,Yeezy 350 V2,0,0,1,0,19,0
5701,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",4.5,0.087878788,Yeezy 350 V2,0,0,1,0,19,0
5702,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",5,0.106818182,Yeezy 350 V2,0,0,1,0,19,0
5703,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",5.5,0.106818182,Yeezy 350 V2,0,0,1,0,19,0
5704,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",6,0.111363636,Yeezy 350 V2,0,0,1,0,19,0
5705,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",6.5,0.104545455,Yeezy 350 V2,0,0,1,0,19,0
5706,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",7,0.122727273,Yeezy 350 V2,0,0,1,0,19,0
5707,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",7.5,0.126363636,Yeezy 350 V2,0,0,1,0,19,0
5708,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",8,0.120454545,Yeezy 350 V2,0,0,1,0,19,0
5709,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",8.5,0.136818182,Yeezy 350 V2,0,0,1,0,19,0
5710,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",9,0.127272727,Yeezy 350 V2,0,0,1,0,19,0
5711,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",9.5,0.156818182,Yeezy 350 V2,0,0,1,0,19,0
5712,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",10,0.187878788,Yeezy 350 V2,0,0,1,0,19,0
5713,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",10.5,0.238636364,Yeezy 350 V2,0,0,1,0,19,1
5714,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",11,0.227272727,Yeezy 350 V2,0,0,1,0,19,1
5715,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",11.5,0.172727273,Yeezy 350 V2,0,0,1,0,19,0
5716,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",12,0.222727273,Yeezy 350 V2,0,0,1,0,19,1
5717,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",12.5,0.161363636,Yeezy 350 V2,0,0,1,0,19,0
5718,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",13,0.175,Yeezy 350 V2,0,0,1,0,19,0
5719,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",13.5,0.154545455,Yeezy 350 V2,0,0,1,0,19,0
5720,adidas Yeezy Boost 350 V2 Marsh,220,https://stockx.com/adidas-yeezy-boost-350-v2-marsh,"https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Marsh-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581446989",14,0.113636364,Yeezy 350 V2,0,0,1,0,19,0
5721,Nike Air Max 90 Recraft Royal,120,https://stockx.com/nike-air-max-90-recraft-royal,"https://stockx.imgix.net/Nike-Air-Max-90-Recraft-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580278817",9.5,0.083333333,Nike Air Max,0,0,0,0,15,0
5722,Nike Air Max 90 Recraft Royal,120,https://stockx.com/nike-air-max-90-recraft-royal,"https://stockx.imgix.net/Nike-Air-Max-90-Recraft-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580278817",10,-0.141666667,Nike Air Max,0,0,0,0,15,0
5723,Nike Air Max 90 Recraft Royal,120,https://stockx.com/nike-air-max-90-recraft-royal,"https://stockx.imgix.net/Nike-Air-Max-90-Recraft-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580278817",10.5,0.066666667,Nike Air Max,0,0,0,0,15,0
5724,Nike Air Max 90 Recraft Royal,120,https://stockx.com/nike-air-max-90-recraft-royal,"https://stockx.imgix.net/Nike-Air-Max-90-Recraft-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580278817",11,-0.041666667,Nike Air Max,0,0,0,0,15,0
5725,Nike Air Max 90 Recraft Royal,120,https://stockx.com/nike-air-max-90-recraft-royal,"https://stockx.imgix.net/Nike-Air-Max-90-Recraft-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580278817",11.5,-0.041666667,Nike Air Max,0,0,0,0,15,0
5726,Nike Air Max 90 Recraft Royal,120,https://stockx.com/nike-air-max-90-recraft-royal,"https://stockx.imgix.net/Nike-Air-Max-90-Recraft-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580278817",12,0.0625,Nike Air Max,0,0,0,0,15,0
5727,Nike Air Max 90 Recraft Royal,120,https://stockx.com/nike-air-max-90-recraft-royal,"https://stockx.imgix.net/Nike-Air-Max-90-Recraft-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580278817",13,0.041666667,Nike Air Max,0,0,0,0,15,0
5728,Nike SB Dunk Low J-Pack Shadow,90,https://stockx.com/nike-sb-dunk-low-j-pack-shadow,"https://stockx.imgix.net/Nike-SB-Dunk-Low-J-Pack-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",6,0.444444444,Nike SB Dunk,0,0,1,0,18,1
5729,Nike SB Dunk Low J-Pack Shadow,90,https://stockx.com/nike-sb-dunk-low-j-pack-shadow,"https://stockx.imgix.net/Nike-SB-Dunk-Low-J-Pack-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",6.5,0.333333333,Nike SB Dunk,0,0,1,0,18,1
5730,Nike SB Dunk Low J-Pack Shadow,90,https://stockx.com/nike-sb-dunk-low-j-pack-shadow,"https://stockx.imgix.net/Nike-SB-Dunk-Low-J-Pack-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",7,0.388888889,Nike SB Dunk,0,0,1,0,18,1
5731,Nike SB Dunk Low J-Pack Shadow,90,https://stockx.com/nike-sb-dunk-low-j-pack-shadow,"https://stockx.imgix.net/Nike-SB-Dunk-Low-J-Pack-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",7.5,0.472222222,Nike SB Dunk,0,0,1,0,18,1
5732,Nike SB Dunk Low J-Pack Shadow,90,https://stockx.com/nike-sb-dunk-low-j-pack-shadow,"https://stockx.imgix.net/Nike-SB-Dunk-Low-J-Pack-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",8,0.447222222,Nike SB Dunk,0,0,1,0,18,1
5733,Nike SB Dunk Low J-Pack Shadow,90,https://stockx.com/nike-sb-dunk-low-j-pack-shadow,"https://stockx.imgix.net/Nike-SB-Dunk-Low-J-Pack-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",8.5,0.496296296,Nike SB Dunk,0,0,1,0,18,1
5734,Nike SB Dunk Low J-Pack Shadow,90,https://stockx.com/nike-sb-dunk-low-j-pack-shadow,"https://stockx.imgix.net/Nike-SB-Dunk-Low-J-Pack-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",9,0.490909091,Nike SB Dunk,0,0,1,0,18,1
5735,Nike SB Dunk Low J-Pack Shadow,90,https://stockx.com/nike-sb-dunk-low-j-pack-shadow,"https://stockx.imgix.net/Nike-SB-Dunk-Low-J-Pack-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",9.5,0.563636364,Nike SB Dunk,0,0,1,0,18,1
5736,Nike SB Dunk Low J-Pack Shadow,90,https://stockx.com/nike-sb-dunk-low-j-pack-shadow,"https://stockx.imgix.net/Nike-SB-Dunk-Low-J-Pack-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",10,0.497777778,Nike SB Dunk,0,0,1,0,18,1
5737,Nike SB Dunk Low J-Pack Shadow,90,https://stockx.com/nike-sb-dunk-low-j-pack-shadow,"https://stockx.imgix.net/Nike-SB-Dunk-Low-J-Pack-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",10.5,0.480555556,Nike SB Dunk,0,0,1,0,18,1
5738,Nike SB Dunk Low J-Pack Shadow,90,https://stockx.com/nike-sb-dunk-low-j-pack-shadow,"https://stockx.imgix.net/Nike-SB-Dunk-Low-J-Pack-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581110770",11,0.458730159,Nike SB Dunk,0,0,1,0,18,1
